384774.699924,4688720.92455
384774.710687,4688720.62708
384774.637655,4688720.28637
384774.282561,4688720.14672
384773.900956,4688719.98158
384773.560234,4688719.63861
384773.319402,4688719.37397
384773.097822,4688719.07754
384772.944119,4688718.94198
384773.287335,4688719.16939
384773.305563,4688719.22555
384773.609111,4688719.03674
384773.727543,4688719.24878
384773.693098,4688719.16679
384774.048514,4688719.02544
384774.177225,4688719.04424
384773.965781,4688719.06345
384774.250484,4688718.79757
384774.108256,4688718.55815
384774.244329,4688718.73233
384774.241878,4688718.625,0
384774.281843,4688718.51661
384774.295236,4688718.3707,
384774.022885,4688718.08511
384773.845067,4688718.11987
384773.585918,4688717.84369
384773.641886,4688717.78982
384773.686847,4688717.64284
384773.67527,4688717.61527,
384773.386562,4688717.12835
384774.327605,4688718.40164
384773.39623,4688718.88511,
384773.871201,4688718.22255
384774.73318,4688719.94068,
384772.251715,4688719.5685,
384772.525997,4688718.39351
384772.380356,4688718.53104
384771.867325,4688719.14221
384772.803087,4688718.00706
384772.777483,4688718.00341
384772.956832,4688717.73612
384777.38614,4688716.66235,
384774.963473,4688717.29345
384775.590394,4688716.62654
384771.170602,4688717.86139
384773.783259,4688715.06335
384773.999753,4688716.33634
384772.210816,4688715.64586
384770.511234,4688715.87096
384779.254221,4688709.86569
384776.616113,4688714.15579
384770.555269,4688719.16601
384768.7016,4688720.33421,0
384775.942034,4688718.83565
384776.004842,4688715.69915
384776.546715,4688713.95257
384775.364229,4688718.01344
384774.547507,4688718.67958
384775.916916,4688715.41311
384776.056303,4688714.95377
384773.71573,4688720.76821,
384771.584353,4688718.64502
384776.194512,4688714.32267
384774.227134,4688717.85387
384774.405191,4688716.91519
384774.013665,4688717.29075
384775.688665,4688715.97184
384774.879747,4688714.40723
384774.378273,4688717.22404
384776.747798,4688712.59367
384776.211992,4688715.00971
384776.558719,4688715.00808
384777.025993,4688716.63292
384777.687315,4688713.40679
384778.259883,4688713.28427
384777.792011,4688713.79399
384776.59195,4688715.0079,0
384777.697464,4688714.70853
384779.23401,4688712.32749,
384779.804334,4688712.46935
384778.96709,4688714.03364,
384780.17684,4688712.0395,0
384779.731596,4688712.80616
384780.170121,4688712.54108
384780.110024,4688712.14352
384780.35789,4688712.14278,
384779.994966,4688713.46417
384779.455198,4688713.4351,
384776.484332,4688717.7912,
384778.587247,4688714.75221
384782.113314,4688712.01469
384779.40872,4688713.23094,
384779.93877,4688713.25369,
384779.72882,4688713.50575,
384778.517568,4688716.22687
384778.490732,4688714.41985
384781.676204,4688712.90857
384782.430428,4688712.65904
384781.543262,4688712.94982
384783.056055,4688712.34757
384782.897983,4688712.38052
384782.679274,4688712.55924
384783.041904,4688712.53088
384782.99777,4688712.82834,
384783.304597,4688712.76369
384782.714674,4688713.0083,
384784.010333,4688712.288,0
384784.601428,4688712.1648,
384789.028058,4688715.29522
384789.538858,4688714.9825,
384789.597035,4688715.08798
384789.755534,4688715.44005
384789.502391,4688716.18875
384789.307234,4688716.48018
384789.188675,4688716.61948
384789.06216,4688716.38351,
384789.354886,4688715.41128
384789.535707,4688715.651,0
384789.292323,4688715.74885
384787.932639,4688717.50277
384788.807589,4688716.0767,
384788.523554,4688716.34146
384787.143655,4688719.1542,
384788.636721,4688716.71778
384787.198703,4688717.54964
384786.934221,4688717.19135
384787.044909,4688717.64232
384786.275412,4688716.82122
384786.304756,4688716.76002
384786.91845,4688717.45151,
384785.676926,4688716.77053
384786.122997,4688716.76394
384787.014018,4688717.41736
384786.489511,4688717.12203
384786.725084,4688717.72663
384786.561343,4688717.69878
384785.907207,4688717.41243
384785.572412,4688717.7304,
384785.528511,4688717.54101
384785.082921,4688718.16977
384785.022088,4688718.10321
384784.829667,4688718.10174
384784.29298,4688718.04282,
384783.558318,4688717.70318
384783.486356,4688717.31063
384782.802646,4688717.07974
384782.294346,4688717.3691,
384782.999265,4688718.16313
384782.180637,4688718.27082
384782.181171,4688717.32635
384781.968785,4688716.84577
384782.038749,4688718.31091
384781.836423,4688718.5088,
384780.717302,4688717.96408
384781.389912,4688718.83102
384781.748172,4688718.66223
384781.175973,4688718.21422
384781.627846,4688719.41207
384781.17113,4688719.17227,
384781.093102,4688718.97029
384780.728432,4688719.13345
384780.92332,4688719.32665,
384780.59085,4688719.71087,
384778.717015,4688721.42326
384778.986808,4688720.77685
384779.088011,4688721.55285
384779.075574,4688720.32908
384779.360334,4688720.48415
384779.232038,4688719.51367
384778.425578,4688719.58469
384777.932913,4688719.27995
384777.792354,4688721.9642,
384776.388134,4688724.05761
384778.893587,4688720.56124
384777.59493,4688721.70865,
384777.479703,4688719.82942
384776.972276,4688719.8796,
384775.742091,4688720.38076
384776.198107,4688720.49451
384776.487574,4688722.98972
384777.363201,4688721.48811
384774.944401,4688721.5527,
384775.269469,4688721.0107,
384775.847957,4688722.4088,
384775.20171,4688720.63992,
384775.33342,4688720.2566,0
384775.554475,4688720.86348
384774.930805,4688721.16029
384774.219423,4688720.93356
384774.474177,4688720.71705
384774.520329,4688722.28736
384774.47924,4688721.95168,
384774.367919,4688721.46222
384774.221238,4688721.20251
384774.16128,4688720.99709,
384774.226694,4688720.60746
384774.046641,4688720.5982,
384773.918852,4688720.41001
384773.760104,4688720.55219
384773.992393,4688720.456,0
384773.902824,4688720.46247
384773.733253,4688720.79828
